f1	f2
92.216	92.792
92.222	92.810
92.222	92.818
92.238	92.814
92.238	92.810
92.236	92.810
92.238	92.814
92.248	92.820
92.248	92.830
92.248	92.830
92.248	92.828
92.248	92.828
92.248	92.828
92.248	92.818
92.242	92.820
92.240	92.812
92.240	92.818
92.240	92.820
92.240	92.820
92.236	92.820
92.236	92.820
92.236	92.822
92.230	92.820
92.228	92.822
92.224	92.826
92.238	92.838
92.244	92.840
92.246	92.844
92.252	92.840
92.250	92.840
92.252	92.842
92.252	92.840
92.250	92.840
92.244	92.844
92.244	92.840
92.244	92.846
92.244	92.850
92.244	92.850
92.244	92.852
92.244	92.840
92.244	92.836
92.244	92.838
92.248	92.842
92.246	92.842
92.276	92.876
92.260	92.874
92.256	92.870
92.254	92.860
92.254	92.860
92.254	92.862
92.254	92.878
92.254	92.878
92.270	92.886
92.288	92.878
92.288	92.880
92.290	92.880
92.290	92.880
92.292	92.880
92.292	92.876
92.292	92.876
92.300	92.886
92.314	92.884
92.314	92.900
92.314	92.920
92.314	92.914
92.314	92.904
92.308	92.900
92.308	92.900
92.308	92.906
92.302	92.906
92.302	92.900
92.302	92.896
92.300	92.886
92.298	92.900
92.302	92.900
92.302	92.902
92.302	92.902
92.302	92.910
92.300	92.912
92.294	92.914
92.294	92.914
92.298	92.910
92.300	92.906
92.300	92.908
92.300	92.904
92.300	92.908
92.300	92.908
92.300	92.900
92.300	92.904
92.300	92.906
92.300	92.906
92.300	92.902
92.306	92.902
92.306	92.902
92.306	92.902
92.306	92.902
92.306	92.902
92.306	92.902
92.288	92.902
92.284	92.902
92.284	92.902
92.284	92.900
92.284	92.900
92.284	92.896
92.284	92.896
92.284	92.888
92.284	92.888
92.284	92.884
92.284	92.872
92.284	92.874
92.284	92.888
92.284	92.884
92.284	92.880
92.284	92.884
92.290	92.886
92.290	92.890
92.290	92.890
92.308	92.902
92.308	92.900
92.308	92.910
92.308	92.916
92.308	92.910
92.308	92.910
92.310	92.930
92.310	92.930
92.310	92.910
92.310	92.908
92.298	92.910
92.290	92.922
92.300	92.910
92.300	92.910
92.300	92.918
92.300	92.916
92.300	92.920
92.300	92.914
92.300	92.910
92.300	92.910
92.302	92.912
92.302	92.910
92.306	92.928
92.306	92.916
92.314	92.916
92.302	92.908
92.300	92.920
92.300	92.920
92.294	92.928
92.294	92.926
92.294	92.928
92.294	92.932
92.310	92.936
92.318	92.942
92.330	92.940
92.330	92.936
92.324	92.946
92.324	92.942
92.320	92.942
92.320	92.940
92.328	92.950
92.328	92.942
92.328	92.946
92.328	92.940
92.328	92.940
92.328	92.944
92.328	92.942
92.328	92.950
92.328	92.950
92.338	92.944
92.344	92.950
92.344	92.950
92.350	92.952
92.350	92.950
92.350	92.946
92.350	92.950
92.336	92.968
92.336	92.972
92.342	92.970
92.358	92.968
92.358	92.974
92.358	92.974
92.364	92.984
92.364	92.982
92.380	93.008
92.380	93.002
92.380	92.996
92.380	92.994
92.380	93.000
92.358	92.992
92.354	92.992
92.372	93.002
92.384	93.018
92.386	93.018
92.408	93.020
92.402	93.028
92.410	93.030
92.428	93.062
92.464	93.102
92.458	93.072
92.420	93.056
92.420	93.060
92.418	93.064
92.418	93.064
92.446	93.060
92.446	93.050
92.438	93.062
92.450	93.076
92.448	93.092
92.450	93.080
92.610	93.102
92.610	93.100
92.454	93.034
92.400	93.060
92.428	93.076
92.428	93.062
92.428	93.062
92.386	93.038
92.386	93.030
92.386	93.034
92.386	93.042
92.384	93.010
92.392	93.020
92.390	93.034
92.390	93.020
92.388	93.040
92.388	93.042
92.388	93.040
92.386	93.040
92.386	93.032
92.386	93.018
92.362	93.024
92.362	92.998
92.362	93.016
92.360	93.006
92.360	93.004
92.360	92.998
92.360	92.990
92.360	92.980
92.360	92.992
92.360	92.986
92.342	92.968
92.330	92.936
92.330	92.948
92.330	92.940
92.320	92.922
92.316	92.918
92.298	92.872
92.276	92.878
92.276	92.872
92.262	92.878
92.262	92.872
92.276	92.864
92.262	92.850
92.262	92.852
92.300	92.888
92.300	92.870
92.278	92.860
92.278	92.868
92.278	92.874
92.272	92.874
92.270	92.864
92.268	92.876
92.266	92.872
92.266	92.878
92.272	92.874
92.272	92.874
92.260	92.868
92.250	92.856
92.250	92.858
92.250	92.868
92.250	92.864
92.250	92.864
92.250	92.864
92.250	92.872
92.254	92.872
92.254	92.878
92.250	92.874
92.250	92.878
92.250	92.882
92.250	92.890
92.280	92.890
92.252	92.880
92.250	92.880
92.250	92.880
92.248	92.888
92.268	92.888
92.250	92.890
92.250	92.896
92.262	92.900
92.284	92.908
92.284	92.908
92.284	92.910
92.272	92.910
92.272	92.898
92.288	92.898
92.288	92.898
92.288	92.898
92.288	92.900
92.288	92.898
92.288	92.900
92.288	92.900
92.288	92.900
92.288	92.900
92.288	92.904
92.288	92.906
92.288	92.902
92.288	92.904
92.288	92.904
92.288	92.904
92.288	92.908
92.288	92.908
92.288	92.908
92.288	92.908
92.288	92.908
92.288	92.906
92.288	92.908
92.274	92.904
92.274	92.908
92.274	92.904
92.274	92.900
92.274	92.888
92.274	92.886
92.274	92.896
92.274	92.896
92.274	92.896
92.274	92.896
92.274	92.894
92.274	92.908
92.274	92.896
92.274	92.896
92.274	92.896
92.274	92.896
92.274	92.896
92.274	92.904
92.292	92.904
92.292	92.904
92.292	92.904
92.292	92.906
92.292	92.906
92.292	92.918
92.292	92.918
92.292	92.918
92.292	92.888
92.292	92.888
92.292	92.888
92.274	92.882
92.274	92.882
92.274	92.882
92.278	92.878
92.278	92.880
92.278	92.880
92.278	92.880
92.278	92.880
92.278	92.880
92.278	92.880
92.278	92.892
92.278	92.892
92.278	92.892
92.278	92.892
92.278	92.892
92.278	92.892
92.282	92.886
92.282	92.884
92.282	92.888
92.282	92.888
92.282	92.888
92.272	92.884
92.272	92.884
92.268	92.884
92.268	92.884
92.268	92.884
92.268	92.876
92.268	92.876
92.268	92.872
92.268	92.862
92.268	92.860
92.268	92.860
92.268	92.858
92.268	92.862
92.268	92.866
92.268	92.870
92.268	92.870
92.268	92.870
92.268	92.874
92.268	92.874
92.268	92.876
92.268	92.876
92.268	92.876
92.268	92.870
92.268	92.870
92.268	92.876
92.282	92.876
92.282	92.876
92.282	92.876
92.282	92.876
92.268	92.876
92.270	92.876
92.270	92.876
92.270	92.880
92.268	92.886
92.268	92.878
92.268	92.880
92.268	92.880
92.268	92.880
92.268	92.884
92.268	92.886
92.268	92.888
92.268	92.888
92.268	92.884
92.268	92.886
92.268	92.884
92.268	92.884
92.268	92.892
92.268	92.888
92.268	92.892
92.268	92.892
92.268	92.892
92.268	92.888
92.268	92.888
92.268	92.890
92.268	92.888
92.268	92.888
92.268	92.888
92.268	92.888
92.268	92.888
92.268	92.888
92.268	92.888
92.268	92.886
92.268	92.894
92.268	92.892
92.268	92.890
92.268	92.888
92.268	92.886
92.270	92.886
92.270	92.888
92.278	92.888
92.270	92.888
92.270	92.888
92.270	92.888
92.270	92.884
92.278	92.884
92.278	92.884
92.278	92.884
92.278	92.882
92.276	92.880
92.270	92.874
92.270	92.870
92.292	92.872
92.292	92.882
92.274	92.876
92.270	92.876
92.270	92.878
92.268	92.884
92.266	92.886
92.266	92.886
93.000	93.120
93.000	93.196
92.666	93.308
92.626	93.294
92.660	93.306
92.682	93.342
92.662	93.298
92.662	93.330
92.684	93.320
92.744	93.366
92.708	93.370
92.700	93.348
92.706	93.358
92.704	93.362
92.680	93.346
92.682	93.352
92.700	93.362
92.658	93.352
92.650	93.302
92.580	93.282
92.570	93.270
92.570	93.278
92.610	93.282
92.618	93.290
92.618	93.290
92.618	93.290
92.634	93.300
92.638	93.296
92.638	93.294
92.606	93.270
92.602	93.268
92.602	93.276
92.618	93.272
92.618	93.268
92.618	93.274
92.620	93.274
92.620	93.276
92.602	93.272
92.598	93.266
92.590	93.266
92.610	93.264
92.630	93.274
92.626	93.270
92.600	93.256
92.600	93.264
92.600	93.268
92.628	93.284
92.646	93.282
92.618	93.294
92.618	93.290
92.618	93.288
92.618	93.300
92.618	93.308
92.618	93.302
92.618	93.302
92.648	93.300
92.628	93.292
92.618	93.310
92.624	93.302
92.640	93.294
92.612	93.300
92.612	93.304
92.612	93.312
92.640	93.306
92.640	93.306
92.640	93.292
92.600	93.280
92.600	93.298
92.612	93.304
92.612	93.306
92.612	93.306
92.612	93.296
92.612	93.278
92.612	93.280
92.612	93.280
92.612	93.280
92.602	93.270
92.602	93.270
92.602	93.276
92.608	93.280
92.608	93.278
92.608	93.276
92.608	93.282
92.608	93.280
92.608	93.282
92.608	93.276
92.608	93.276
92.600	93.272
92.600	93.264
92.600	93.266
92.600	93.270
92.598	93.270
92.598	93.280
92.598	93.280
92.598	93.284
92.598	93.274
92.598	93.286
92.618	93.290
92.618	93.292
92.618	93.290
92.650	93.300
92.650	93.302
92.650	93.308
92.650	93.304
92.650	93.320
92.650	93.314
92.650	93.308
92.632	93.310
92.632	93.310
92.632	93.314
92.632	93.310
92.630	93.310
92.630	93.312
92.648	93.312
92.650	93.310
92.650	93.304
92.650	93.312
92.652	93.308
92.656	93.316
92.656	93.316
92.656	93.310
92.656	93.310
92.656	93.312
92.656	93.316
92.656	93.318
92.652	93.316
92.652	93.316
92.652	93.314
92.652	93.314
92.652	93.314
92.652	93.320
92.654	93.328
92.654	93.314
92.654	93.314
92.654	93.318
92.654	93.320
92.654	93.320
92.654	93.320
92.654	93.316
92.654	93.308
92.654	93.302
92.628	93.290
92.628	93.296
92.628	93.296
92.628	93.304
92.628	93.294
92.628	93.284
92.628	93.282
92.628	93.280
92.628	93.276
92.628	93.286
92.628	93.276
92.628	93.278
92.628	93.280
92.628	93.280
92.628	93.290
92.628	93.290
92.628	93.292
92.628	93.290
92.628	93.290
92.628	93.294
92.628	93.296
92.638	93.288
92.638	93.280
92.638	93.276
92.638	93.276
92.638	93.278
92.638	93.278
92.638	93.280
92.638	93.284
92.638	93.274
92.628	93.266
92.628	93.274
92.628	93.272
92.628	93.272
92.628	93.270
92.546	93.206
92.540	93.186
92.540	93.194
92.540	93.212
92.562	93.184
92.562	93.204
92.556	93.210
92.564	93.200
92.564	93.188
92.564	93.188
92.564	93.216
92.564	93.206
92.548	93.190
92.550	93.190
92.550	93.190
92.550	93.190
92.552	93.190
92.552	93.190
92.560	93.194
92.560	93.192
92.560	93.194
92.560	93.194
92.560	93.194
92.574	93.192
92.574	93.196
92.574	93.196
92.574	93.190
92.574	93.190
92.574	93.202
92.574	93.204
92.574	93.204
92.574	93.200
92.562	93.198
92.562	93.198
92.592	93.206
92.592	93.200
92.592	93.200
92.592	93.198
92.592	93.198
92.592	93.198
92.592	93.198
92.592	93.208
92.592	93.208
92.592	93.208
92.592	93.192
92.592	93.192
92.592	93.184
92.592	93.184
92.588	93.184
92.590	93.184
92.590	93.188
92.590	93.190
92.590	93.190
92.590	93.190
92.590	93.190
92.590	93.188
92.590	93.188
92.588	93.190
92.592	93.190
92.600	93.190
92.592	93.190
92.592	93.190
92.592	93.174
92.592	93.186
92.592	93.162
92.592	93.176
92.592	93.178
92.592	93.170
92.592	93.170
92.592	93.164
92.592	93.170
92.592	93.172
92.592	93.172
92.592	93.164
92.594	93.178
92.622	93.210
92.680	93.220
92.680	93.226
92.640	93.178
92.640	93.190
92.640	93.196
92.640	93.186
92.640	93.190
92.640	93.196
92.640	93.190
92.640	93.194
92.640	93.192
92.640	93.200
92.640	93.198
92.640	93.198
92.640	93.192
92.610	93.184
92.610	93.184
92.610	93.182
92.610	93.204
92.610	93.196
92.610	93.194
92.610	93.184
92.610	93.182
92.584	93.170
92.558	93.152
92.546	93.142
92.546	93.138
92.536	93.120
92.536	93.124
92.536	93.136
92.536	93.096
92.478	93.094
92.518	93.098
92.486	93.070
92.448	93.060
92.442	93.036
92.442	93.016
92.410	93.020
92.420	93.030
92.420	93.006
92.420	93.014
92.420	93.010
92.420	93.004
92.420	93.020
92.420	93.040
92.424	93.028
92.424	93.030
92.424	93.030
92.424	93.030
92.434	93.046
92.436	93.052
92.436	93.054
92.464	93.070
92.464	93.070
92.498	93.100
92.490	93.100
92.514	93.120
92.496	93.116
92.496	93.118
92.492	93.128
92.492	93.120
92.492	93.120
92.492	93.144
92.530	93.142
92.550	93.184
92.610	93.214
92.610	93.198
92.570	93.178
92.570	93.154
92.570	93.170
92.564	93.164
92.564	93.174
92.584	93.188
92.588	93.194
92.588	93.190
92.590	93.200
92.590	93.200
92.590	93.182
92.572	93.176
92.570	93.180
92.578	93.188
92.578	93.188
92.578	93.182
92.578	93.182
92.578	93.180
92.578	93.186
92.578	93.190
92.578	93.190
92.578	93.182
92.578	93.176
92.578	93.166
92.578	93.166
92.578	93.164
92.578	93.160
92.578	93.158
92.578	93.158
92.578	93.164
92.550	93.164
92.550	93.164
92.550	93.154
92.550	93.144
92.484	93.098
92.430	93.050
92.448	93.088
92.448	93.090
92.456	93.086
92.486	93.114
92.490	93.104
92.490	93.106
92.490	93.114
92.490	93.102
92.490	93.112
92.490	93.112
92.490	93.112
92.490	93.116
92.508	93.128
92.508	93.122
92.508	93.126
92.508	93.128
92.508	93.128
92.508	93.128
92.508	93.128
92.524	93.130
92.524	93.152
92.524	93.178
92.546	93.172
92.552	93.156
92.514	93.150
92.510	93.164
92.526	93.176
92.524	93.168
92.516	93.140
92.516	93.134
92.516	93.152
92.516	93.160
92.524	93.150
92.524	93.142
92.524	93.142
92.524	93.126
92.490	93.120
92.490	93.118
92.490	93.092
92.490	93.092
92.490	93.092
92.490	93.118
92.490	93.118
92.484	93.128
92.484	93.130
92.484	93.108
92.484	93.106
92.484	93.106
92.484	93.106
92.484	93.116
92.484	93.118
92.478	93.120
92.478	93.120
92.478	93.120
92.478	93.120
92.488	93.130
92.496	93.120
92.478	93.120
92.476	93.120
92.476	93.130
92.496	93.130
92.496	93.130
92.496	93.130
92.514	93.138
92.514	93.146
92.514	93.158
92.514	93.150
92.514	93.134
92.514	93.134
92.514	93.134
92.514	93.134
92.514	93.140
92.514	93.148
92.516	93.150
92.516	93.150
92.516	93.138
92.516	93.128
92.516	93.128
92.516	93.140
92.516	93.140
92.516	93.140
92.516	93.150
92.516	93.130
92.516	93.130
92.516	93.130
92.516	93.130
92.516	93.130
92.516	93.130
92.516	93.132
92.516	93.130
92.516	93.140
92.516	93.132
92.516	93.134
92.516	93.132
92.490	93.136
92.492	93.140
92.496	93.136
92.496	93.134
92.496	93.140
92.496	93.140
92.496	93.148
92.496	93.148
92.512	93.150
92.512	93.150
92.512	93.158
92.520	93.160
92.520	93.168
92.526	93.160
92.526	93.160
92.526	93.170
92.526	93.170
92.544	93.176
92.544	93.180
92.544	93.154
92.544	93.154
92.544	93.150
92.502	93.148
92.502	93.148
92.502	93.160
92.502	93.160
92.502	93.164
92.538	93.176
92.530	93.176
92.530	93.168
92.530	93.168
92.530	93.174
92.530	93.174
92.530	93.174
92.530	93.168
92.530	93.168
92.530	93.174
92.530	93.176
92.530	93.168
92.530	93.168
92.530	93.164
92.530	93.164
92.530	93.164
92.518	93.164
92.518	93.164
92.518	93.164
92.518	93.162
92.518	93.162
92.518	93.162
92.518	93.168
92.518	93.164
92.516	93.164
92.516	93.168
92.516	93.168
92.516	93.168
92.516	93.170
92.516	93.170
92.516	93.172
92.516	93.178
92.516	93.178
92.516	93.180
92.516	93.180
92.516	93.180
92.516	93.194
92.550	93.190
92.554	93.198
92.554	93.200
92.570	93.206
92.570	93.206
92.570	93.216
92.570	93.210
92.594	93.232
92.594	93.234
92.596	93.222
92.590	93.206
92.588	93.234
92.590	93.230
92.590	93.238
92.442	93.156
92.442	93.086
92.442	93.126
92.442	93.174
92.442	93.178
92.442	93.156
92.442	93.160
92.442	93.174
92.442	93.200
92.580	93.246
92.580	93.352
92.580	93.312
92.666	93.320
92.654	93.322
92.654	93.296
92.654	93.300
92.658	93.296
92.658	93.290
92.658	93.272
92.630	93.270
92.640	93.276
92.652	93.272
92.624	93.272
92.624	93.272
92.624	93.272
92.624	93.272
92.624	93.266
92.618	93.256
92.558	93.196
92.558	93.200
92.558	93.202
92.558	93.208
92.552	93.170
92.506	93.130
92.506	93.154
92.506	93.166
92.506	93.172
92.552	93.196
92.552	93.172
92.552	93.170
92.552	93.170
92.552	93.162
92.552	93.168
92.522	93.176
92.522	93.176
92.522	93.176
92.522	93.180
92.522	93.190
92.522	93.180
92.522	93.180
92.542	93.160
92.542	93.130
92.520	93.118
92.506	93.132
92.510	93.138
92.498	93.124
92.498	93.120
92.502	93.100
92.410	93.060
92.410	93.030
92.400	93.010
92.400	93.024
92.440	93.050
92.460	93.098
92.460	93.088
92.460	93.082
92.460	93.080
92.460	93.074
92.468	93.066
92.468	93.074
92.468	93.076
92.468	93.084
92.468	93.082
92.468	93.072
92.468	93.072
92.468	93.050
92.468	93.050
92.468	93.088
92.468	93.088
92.468	93.090
92.498	93.100
92.498	93.094
92.498	93.094
92.498	93.086
92.498	93.086
92.498	93.088
92.498	93.076
92.498	93.080
92.498	93.088
92.498	93.090
92.498	93.080
92.498	93.088
92.498	93.088
92.498	93.084
92.498	93.084
92.498	93.082
92.498	93.080
92.498	93.070
92.498	93.070
92.498	93.060
92.498	93.040
92.498	93.006
92.498	93.012
92.498	93.022
92.498	93.034
92.498	93.038
92.498	93.040
92.498	93.046
92.498	93.056
92.498	93.050
92.408	93.032
92.408	93.054
92.408	93.040
92.408	93.040
92.408	93.040
92.408	93.040
92.408	93.050
92.408	93.050
92.408	93.050
92.408	93.052
92.408	93.056
92.408	93.052
92.408	93.048
92.408	93.056
92.408	93.052
92.408	93.052
92.408	93.052
92.408	93.052
92.408	93.058
92.408	93.058
92.408	93.062
92.408	93.062
92.408	93.062
92.408	93.042
92.408	93.068
92.408	93.102
92.408	93.092
92.408	93.092
92.408	93.100
92.408	93.094
92.408	93.094
92.444	93.080
92.432	93.080
92.440	93.068
92.440	93.068
92.440	93.076
92.440	93.088
92.440	93.096
92.440	93.096
92.440	93.096
92.440	93.082
92.440	93.082
92.438	93.086
92.438	93.088
92.438	93.092
92.460	93.092
92.474	93.098
92.474	93.088
92.474	93.116
92.474	93.116
92.474	93.106
92.474	93.106
92.474	93.106
92.474	93.106
92.474	93.106
92.474	93.106
92.474	93.106
92.474	93.116
92.474	93.116
92.474	93.092
92.474	93.092
92.474	93.092
92.474	93.092
92.474	93.092
92.474	93.082
92.474	93.082
92.442	93.084
92.442	93.078
92.442	93.070
92.440	93.062
92.440	93.062
92.440	93.056
92.440	93.056
92.440	93.060
92.440	93.068
92.422	93.060
92.422	93.060
92.422	93.066
92.420	93.068
92.420	93.068
92.420	93.064
92.416	93.064
92.416	93.072
92.416	93.070
92.416	93.070
92.418	93.068
92.418	93.070
92.416	93.074
92.416	93.076
92.416	93.088
92.416	93.088
92.416	93.088
92.416	93.088
92.416	93.088
92.416	93.082
92.416	93.080
92.416	93.080
92.416	93.074
92.416	93.068
92.416	93.068
92.416	93.068
92.416	93.068
92.416	93.062
92.416	93.062
92.416	93.066
92.416	93.066
92.416	93.062
92.416	93.060
92.416	93.060
92.416	93.062
92.416	93.076
92.416	93.050
92.410	93.050
92.410	93.048
92.410	93.046
92.410	93.046
92.410	93.046
92.410	93.058
92.410	93.058
92.410	93.058
92.410	93.054
92.410	93.050
92.410	93.048
92.410	93.032
92.410	93.034
92.410	93.022
92.410	93.020
92.410	93.028
92.410	93.032
92.410	93.022
92.410	93.014
92.410	93.000
92.410	93.022
92.410	93.010
92.410	93.022
92.410	93.020
92.410	93.012
92.410	93.000
92.410	93.010
92.376	92.980
92.368	92.928
92.334	92.916
92.334	92.926
92.334	92.928
92.334	92.932
92.334	92.946
92.334	92.948
92.334	92.948
92.334	92.944
92.334	92.940
92.334	92.938
92.334	92.930
92.478	92.958
92.442	92.976
92.442	93.048
92.442	93.034
92.442	93.016
92.442	93.004
92.442	93.000
92.442	92.982
92.442	92.972
